participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
17,fyf8q979,P18,0,74,74,el_end,B_End,2020-10-15 22:58:47.831718+00:00,1,,,7.5,17,Very well executed! Delayed start was not appreciated but I guess that was out of the experimenter control. Kudos to the experimenters for a well run session. Best of luck with the rest of the program.,Everything was perfectly clear.,1998,0,Commerce (non-Economics),2nd-year undergraduate,H1 (80%-100%),Sri Lankan,,LK,,1-2 years,2,Probability alone specifically expected value,1,0,1,0,0,Assumption that my teammates too followed probability and the expected value rules,1,0,1,0,0,0,0,50,0,150,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
18,9285rcnp,P17,0,74,74,el_end,B_End,2020-10-15 22:58:54.364750+00:00,1,,,14,18,"It is shorter than past experiments I've done, which is nice.","No, everything was clear. Appreciated that the values were calculated instead of expecting us to compute it ourselves.",1998,1,Engineering,Graduate student,Not applicable (first semester at University or not a student),Australian,,VN,,More than 5 years,2,"How much I would get as a leader and how much my team would have gotten based on my decision. The more balanced, the better.",1,1,1,0,0,What I would have chosen as well.,0,1,0,0,0,0,4,50,0,150,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
19,7wu62mkf,P19,0,74,74,el_end,B_End,2020-10-15 23:05:38.524060+00:00,1,,,22.5,19,It is a good practice on rationality and real life example of prisoner's dilemma.,"Just one thing, the instructions says that it is in the best interest for participants to perform stage 2 in Task 1 as true to their belief.  I think this is misleading as participants will not be rewarded by their belief, because the task is a mix of mathematical probability and random chances.  Unless there is a hidden mechanism where the computer calculates the probability to be rewarded based on participants' consistency.",1992,0,Medicine,Graduate student,H1 (80%-100%),Indonesian,,ID,,Less than 1 year,1,The best and safest choice to maximise my profit.,1,0,1,0,0,The best rational choice according to their interest and if I was that person.,1,1,0,1,0,0,1,50,0,150,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
20,yotuzsps,P20,0,74,74,el_end,B_End,2020-10-15 23:06:20.188556+00:00,1,,,20,20,I think it was fine.,No.,2000,1,Commerce (non-Economics),Not a student,H2A (75%-79%),Indonesian,,ID,,2-5 years,4,The amount of payout and the risk. If the end payoff for me if similar then I take a higher risk. I made the decisions consciously with less than needed consideration for my team members if this were a face-to-face non-anonymous thing.,1,0,1,0,0,I consider what I would do and what I think the nice people of the general population would do.,1,1,1,1,1,0,5,50,0,150,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
21,2mgx8bf5,P23,0,74,74,el_end,B_End,2020-10-15 23:06:42.259889+00:00,1,,,15,21,it was run very well,no,1990,0,Dentistry/ Oral Health,Graduate student,H2B (70%-74%),Fijian,,FJ,,2-5 years,3,great investment return for both leader and participant,0,1,0,0,0,good investment return for all parties,0,0,0,1,0,0,2,25,25,100,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
22,6os3eguv,P22,0,74,74,el_end,B_End,2020-10-15 23:06:44.824530+00:00,1,,,0.5,22,It was a nice experiment to see how people can judge other's decisions and how returns from investment can create biases in decision making. I think it's a great way to find out how fair people are to their peers and how well we think we know others.,No it was all clear.,1994,1,Commerce (non-Economics),Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,I considered pay-offs to me and to the rest of the group along with the level of risk involved.,1,1,1,1,0,I thought of my decision and also considered that the leader may have taken their own interests into consideration while choosing an investment.,1,1,0,1,1,0,3,40,10,10,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
23,hd29bsyj,P24,0,74,74,el_end,B_End,2020-10-15 23:07:06.518749+00:00,1,,,3,23,Good set up and smooth flow.,"The instruction is clear, however for second language English speaker may need more time to read and understand the instructions.",1988,1,Agriculture,Graduate student,Not applicable (first semester at University or not a student),Malaysian,,MY,,Less than 1 year,0,"I considered the factors of investment risk, my return of investment and also the return for members.",1,1,1,1,0,The return for leader and risk of investment,1,1,1,0,1,0,4,40,10,10,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
24,3f938wwo,P21,0,74,74,el_end,B_End,2020-10-15 23:07:44.715029+00:00,1,,,8.5,24,"expected return, risk aversion and a bit of fortune telling on other's rationality and luck","instruction are clear. the only thing in question is that how rational / trustworthy / greedy is the other partner, that would also determine my payoff (that is the one measured by stage 2). But if I were the leader, I have already tried to make the best decision for all.",1991,1,Commerce (Economics),Graduate student,H2A (75%-79%),Indonesian,,ID,,1-2 years,2,"expected return for the leaders.  although the expected return for members is higher for X than Y, they basically have to do nothing to get it, and the risk borne by leader is greater due to the investment cost.    Given member will get return anyway (in most cases), while leaders risk is greater, so choose Y, of which expected return is greater",1,0,0,0,0,"not sure if I do well here, i chose 50:50 since the investment option may vary from person to person depending on characteristic, rationality level and risk aversion - i think",1,1,0,0,0,0,0,10,40,70,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
1,cubac537,P2,0,74,74,el_end,B_End,2020-10-16 00:52:24.468926+00:00,1,,,16.25,1,It was straightforward and easy to complete,"The instructions for task 1 were a bit confusing to read through, perhaps not written clearly enough but it was helped by the practice questions and the images of the tables provided.",1994,1,Science,3rd-year undergraduate,H1 (80%-100%),Australian,,AU,,Born in Australia,1,"I considered my income only, as the other participants are strangers and might not have their income affected by mine. They would assume that I would be acting in my own best interest which might help them if their income was based on question 2.",1,0,0,0,0,,0,0,0,0,0,0,1,25,25,25,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
2,fpw4721h,P1,0,74,74,el_end,B_End,2020-10-16 00:52:55.608524+00:00,1,,,17.5,2,"For the first part, it was quite challenging to guess what the leader picked in terms of investment. I always opted for the investment Y given that it is a safer choice while having a low probability of being chosen. For the second part, I thought mostly about myself and kept most of the investment.",Not really.,1995,0,Engineering,Graduate student,H2B (70%-74%),Mauritian,,MU,,More than 5 years,5,,0,0,0,0,0,I think that the leader would rather play it safe and chose an investment where he's always winning something.,0,0,0,0,1,0,1,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
3,j41s0w59,P5,0,74,74,el_end,B_End,2020-10-16 00:53:23.865766+00:00,1,,,7,3,It was interesting,No,1999,1,Commerce (Economics),3rd-year undergraduate,H2B (70%-74%),Mauritian,,MU,,2-5 years,0,,0,0,0,0,0,leader's  personal interest  leader's potential risk aversion level,1,0,0,0,0,0,4,45,5,140,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
4,amn2z1mo,P4,0,74,74,el_end,B_End,2020-10-16 00:53:30.197395+00:00,1,,,18,4,It was a fun way to gather decision making data. As a leader it expects you to weigh the consequences of your decision since option Y almost always pays you more but gives your team nothing in return upon failure. As a team member it would show how much people trust in their leaders to put the collective good ahead of benefits to themselves,"No, the instructions were quite clear and well defined.",1994,0,Engineering,Graduate student,H2A (75%-79%),Indian,,IN,,2-5 years,3,"As a leader, the factor i considered the most was the payoff option to myself. By rationalising that this is a game and that the decisions are not to be made public, the payoff options to the leader make it so they can either pick the option that benefits them the most or act as a good ""real life"" leader and choose for the benefit of the team.",1,0,1,0,0,,0,0,0,0,0,0,1,30,20,110,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
5,cffdk2z8,P6,0,74,74,el_end,B_End,2020-10-16 00:53:56.709275+00:00,1,,,7.5,5,the experiment is interesting and very time efficient compared to in person experiment,every part is explained clearly,1994,0,Engineering,Graduate student,H2A (75%-79%),Australian,,VN,,More than 5 years,8,,0,0,0,0,0,profit and cost,1,1,0,1,0,0,0,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
6,6vh6a1zw,P3,0,74,74,el_end,B_End,2020-10-16 00:55:05.610303+00:00,1,,,0,6,I wanted the table with figures to be on the question page so I can refer to it.,I didnt know if the questions referred to the same table but it was not shown with the questions,1986,1,Commerce (non-Economics),Graduate student,H1 (80%-100%),New Zealander,,OTHER,Taiwan,2-5 years,2,,0,0,0,0,0,the cost and return,1,0,1,1,1,0,3,50,0,0,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
7,2gi75a7x,P7,0,74,74,el_end,B_End,2020-10-16 00:55:16.008723+00:00,1,,,16,7,It was fun participating in the experiment. I was chosen the leader and I hope I made good decisions which would benefit my team members. Because it was a blinded experiment I hope they has faith in me and chose the best possible scenario with higher outcomes.,I think the experiment was clear.,1987,1,Biomedicine,Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,1,I chose the investment which would have maximum benefits for all group members.,1,1,1,0,0,,0,0,0,0,0,0,4,30,20,20,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
8,82vzj2dc,P8,0,74,74,el_end,B_End,2020-10-16 00:55:21.377202+00:00,1,,,14,8,"Very interesting and easy to follow, was good",No it was all very clear and explained well,2000,0,Environments,3rd-year undergraduate,H2B (70%-74%),English,,GB,,More than 5 years,2,,0,0,0,0,0,What i would have done and considered the difference between the between the chance of investment X succeeding and Y failing and seeing what got me more money,0,1,0,1,0,0,2,15,35,80,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
9,mdig1aiw,P9,0,74,74,el_end,B_End,2020-10-16 00:55:38.918832+00:00,1,,,5,9,I think it is an interesting experiment to assess risk decision-making and the charitable behaviour of individuals. Some individuals may prioritise themselves over others or choose to make their decision in consideration of the others in their group (if they were leaders) for Task 1 or their partner for Task 2.,No.,1999,0,Arts/ Social Sciences,3rd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,1-2 years,2,,0,0,0,0,0,"The benefit/loss of the investment to the leaders themselves should they succeed/fail, the chance of failure and the possibility of leaders taking their group members into consideration.",1,1,0,1,1,0,3,25,25,100,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
10,itv0f4ue,P11,0,74,74,el_end,B_End,2020-10-16 00:56:03.888496+00:00,1,,,15,10,I thought it was very interesting determining whether sharing with your teammates or getting the optimal investment as the leader was a better choice.,"No, it was all explained quite clearly.",1998,0,Arts/ Social Sciences,Graduate student,Not applicable (first semester at University or not a student),Australian,,AU,,Born in Australia,4,I decided that it was a better idea to invest in an option that had a higher chance of paying out to my teammates even if it came at more of a cost to me as a leader.,0,1,0,0,0,,0,0,0,0,0,0,4,50,0,0,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
11,q00xp1cd,P10,0,74,74,el_end,B_End,2020-10-16 00:56:09.726852+00:00,1,,,14.5,11,It's clear and easy to follow the instruction.,No.,1996,1,Commerce (non-Economics),Graduate student,H2A (75%-79%),Taiwanese,,OTHER,Taiwan,2-5 years,2,,0,0,0,0,0,If the leader is considering her/his own interest or the overall interest,1,1,0,0,0,0,3,10,40,40,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
12,jd7qgzem,P12,0,74,74,el_end,B_End,2020-10-16 00:56:37.013057+00:00,1,,,1.5,12,"The experiment design is fair. However, using internet meeting to study this experiment might have affected the outcome. The feeling is like group with a branch of computer-generated participants.",NO,1999,0,Science,2nd-year undergraduate,H2A (75%-79%),Malaysian,,MY,,1-2 years,2,,0,0,0,0,0,The payoff of the leader. If the minimum payoff to the leader in Y is equal to maximum in X. then it is likely the leader will choose Y,1,1,1,0,0,0,1,20,30,30,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
13,tknsafyv,P13,0,74,74,el_end,B_End,2020-10-16 00:57:56.117355+00:00,1,,,20,13,"The experiment was quite interesting but a lot of the component of my decision making depends on other information and seeing as I had no information on my partners, I cannot say my answers were more of decisions than random answers.",None.,1991,1,Science,Graduate student,H1 (80%-100%),Filipino,,PH,,2-5 years,0,Fairness of the payout,1,1,1,1,0,,0,0,0,0,0,0,3,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
14,10hyolf1,P15,0,74,74,el_end,B_End,2020-10-16 00:58:12.880401+00:00,1,,,5.5,14,Easy,No,1994,1,Science,Graduate student,H2B (70%-74%),Australian,,AU,,Born in Australia,5,,0,0,0,0,0,Rate of what they receive from investments.,1,1,0,0,0,0,0,30,20,110,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
15,3u6s2lum,P16,0,74,74,el_end,B_End,2020-10-16 00:58:29.437078+00:00,1,,,17.5,15,"Very challenging but stimulating from an investment, math, decision making point of view","No, very well explained",1987,0,Other,Graduate student,H3 (65%-69%),Canadian,,CA,,2-5 years,1,,0,0,0,0,0,Investment amount  Chances of success/failure  Pay off to leader and individuals,1,1,1,1,1,0,4,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
16,xgc8qufx,P14,0,74,74,el_end,B_End,2020-10-16 00:58:37.263537+00:00,1,,,17,16,It was well run.,No,1995,0,Commerce (Economics),Graduate student,H1 (80%-100%),New Zealander,,NZ,,More than 5 years,0,Payoffs and the potential of making the most for everyone.,0,0,0,1,0,,0,0,0,0,0,0,2,10,40,40,0,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
17,dj24kqmu,P17,0,74,74,el_end,B_End,2020-10-16 00:58:40.228447+00:00,1,,,10,17,Great. Not stressful at all,All good. Thank you very much,1997,0,Science,3rd-year undergraduate,H2A (75%-79%),Malaysian,,MY,,2-5 years,5,,0,0,0,0,0,"I assume everyone is in dire need of money, therefore, I assume they'll be leaning more towards selfish side. I assume they'll choose a more profitable investment without thinking about the ROI obtained by the teammates",0,1,0,1,0,0,5,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
18,tzk12du7,P18,0,74,74,el_end,B_End,2020-10-16 00:59:07.044267+00:00,1,,,7,18,It was well run.,No,1993,1,Commerce (non-Economics),Not a student,Not applicable (first semester at University or not a student),Mauritian,,MU,,More than 5 years,10,,0,0,0,0,0,"In some rounds, the leader would take bigger risks and in others, less risk.",0,1,0,0,0,0,1,20,30,90,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
19,t3dd25lv,P19,0,74,74,el_end,B_End,2020-10-16 01:01:47.274105+00:00,1,,,22.5,19,"I really enjoyed the experiment today. I thought it was fun and also interesting.  The instructions were very clear and easy to follow, and the practice tests were useful to check understanding and the procedure.   The experimenter was very nice and spoke clearly.  Overall, I think the experiment today was really well done, entertaining, easy to follow/understand, and interesting.   Thanks!","No, the whole experiment was very clear and the instruction sheet, practice questions/trials, and the experimenter made it easy to follow and understandable.",2001,1,Science,1st-year undergraduate,P (50%-64%),British,,GB,,More than 5 years,0,"Mainly the payback that could be received. I decided that choosing the ones with a higher amount of payoff if failure occured, that the pay off would be higher than the other option. And, that in most cases this was true for success as well.   Since the other participants who were not the leaders received the same amount from either choice regarless of success or failure, I did not need to consider what they would receive too.   I also thought about the changes of success/failure.",1,1,1,0,0,,0,0,0,0,0,0,2,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
20,ndfp77vx,P20,0,74,74,el_end,B_End,2020-10-16 01:02:14.016671+00:00,1,,,17.5,20,Well organized,No,1994,0,Commerce (non-Economics),Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,3,,0,0,0,0,0,Personal payoffs vs leader's incentive,1,0,1,0,1,0,2,50,0,150,1,,0,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
